272,none,15231,Are,false
272,none,3569,Large,false
272,none,5769,Waterfowl,false
272,none,1761,Of,false
272,none,1642,The,false
272,none,2651,Family,false
272,none,6928,Anatidae,false
272,none,4612,This,false
272,none,4491,Group,false
272,none,8098,Comprises,false
272,none,2040,The,false
272,none,8812,Genera,false
272,none,2424,Anser,false
272,none,1566,The,false
272,none,1943,Grey,false
272,none,2204,Geese,false
272,none,5783,And,false
272,none,2771,Branta,false
272,none,1865,The,false
272,none,3381,Black,false
272,none,2339,Geese,false
272,none,1950,Chen,false
272,none,1067,A,false
272,none,4411,Genus,false
272,none,4211,Comprising,false
272,none,2201,White,false
272,none,2108,Geese,false
272,none,1815,Is,false
272,none,4232,Sometimes,false
272,none,1714,Used,false
272,none,1758,To,false
272,none,2074,Refer,false
272,none,6164,To,false
272,none,1066,A,false
272,none,9183,Group,false
272,none,3650,Of,false
272,none,3351,Species,false
272,none,1620,That,false
272,none,1945,Are,false
272,none,4113,More,false
272,none,3237,Commonly,false
272,none,2995,Placed,false
272,none,2619,Within,false
272,none,2533,Anser,false
272,none,5175,Some,false
272,none,2054,Other,false
272,none,11731,Birds,false
272,none,2562,Mostly,false
272,none,10654,Related,false
272,none,1723,To,false
272,none,1471,The,false
272,none,7938,Shelducks,false
272,none,2461,Have,false
272,none,1826,Goose,false
272,none,1374,As,false
272,none,1948,Part,false
272,none,1120,Of,false
272,none,2245,Their,false
272,none,3880,Names,false
