247,len,1320,Are,false
247,len,2139,Large,false
247,len,2595,Waterfowl,false
247,len,1312,Of,false
247,len,1397,the,true
247,len,2203,Family,false
247,len,2520,Anatidae,false
247,len,1703,this,true
247,len,1355,group,true
247,len,1113,comprises,true
247,len,1518,The,false
247,len,1461,genera,true
247,len,1825,Anser,false
247,len,1316,the,true
247,len,1182,grey,true
247,len,4101,Geese,false
247,len,1794,and,true
247,len,1160,branta,true
247,len,1117,the,true
247,len,2444,Black,false
247,len,2239,Geese,false
247,len,1751,Chen,false
247,len,1100,A,false
247,len,2272,genus,false
247,len,4040,Comprising,false
247,len,2372,White,false
247,len,1548,geese,true
247,len,875,is,true
247,len,4938,Sometimes,false
247,len,3835,Used,false
247,len,1596,to,true
247,len,1296,refer,true
247,len,1131,to,true
247,len,1053,a,true
247,len,1942,Group,false
247,len,1486,Of,false
247,len,2394,Species,false
247,len,1695,that,true
247,len,1089,are,true
247,len,960,more,true
247,len,1074,commonly,true
247,len,989,placed,true
247,len,1025,within,true
247,len,1299,anser,true
247,len,1866,Some,false
247,len,1759,other,true
247,len,2076,Birds,false
247,len,1958,mostly,true
247,len,2265,Related,false
247,len,1749,To,false
247,len,1869,The,false
247,len,2297,Shelducks,false
247,len,1433,have,true
247,len,1060,goose,true
247,len,1485,As,false
247,len,1758,Part,false
247,len,1510,Of,false
247,len,1768,Their,false
247,len,2753,Names,false
