9,freq,2096,Large,false
9,freq,1574,waterfowl,true
9,freq,2120,Are,false
9,freq,1564,Of,false
9,freq,3219,The,false
9,freq,4215,Family,false
9,freq,1543,anatidae,true
9,freq,1380,this,true
9,freq,1153,group,true
9,freq,1205,comprises,true
9,freq,2283,The,false
9,freq,1829,genera,true
9,freq,1502,anser,true
9,freq,1573,The,false
9,freq,1176,grey,true
9,freq,3089,Geese,false
9,freq,1965,and,true
9,freq,1105,branta,true
9,freq,3334,The,false
9,freq,2406,Black,false
9,freq,2458,Geese,false
9,freq,2078,chen,true
9,freq,1743,A,false
9,freq,2100,genus,false
9,freq,1521,comprising,true
9,freq,1428,white,true
9,freq,1562,geese,true
9,freq,1564,is,true
9,freq,1452,sometimes,true
9,freq,2525,Used,false
9,freq,1725,To,false
9,freq,2518,Refer,false
9,freq,2633,To,false
9,freq,797,A,false
9,freq,1298,group,true
9,freq,1410,Of,false
9,freq,3100,Species,false
9,freq,2621,That,false
9,freq,4927,Are,false
9,freq,1908,More,false
9,freq,2971,Commonly,false
9,freq,2967,Placed,false
9,freq,4756,Within,false
9,freq,1833,anser,true
9,freq,4010,Some,false
9,freq,1683,other,true
9,freq,1134,birds,true
9,freq,2066,Mostly,false
9,freq,5862,Related,false
9,freq,1488,To,false
9,freq,1564,The,false
9,freq,7785,Shelducks,false
9,freq,2196,Have,false
9,freq,2520,Goose,false
9,freq,1937,as,true
9,freq,1989,Part,false
9,freq,1404,Of,false
9,freq,1734,their,true
9,freq,1574,names,true
