632,freq,1588,Are,false
632,freq,2450,Large,false
632,freq,1120,waterfowl,true
632,freq,1277,Of,false
632,freq,1892,The,false
632,freq,2865,Family,false
632,freq,2024,anatidae,true
632,freq,2768,This,false
632,freq,6120,Group,false
632,freq,2834,comprises,true
632,freq,1507,The,false
632,freq,1078,genera,true
632,freq,1180,anser,true
632,freq,2185,The,false
632,freq,1159,grey,true
632,freq,2399,Geese,false
632,freq,1425,And,false
632,freq,1872,branta,true
632,freq,1877,The,false
632,freq,1751,black,true
632,freq,994,geese,true
632,freq,856,chen,true
632,freq,1370,a,true
632,freq,872,genus,true
632,freq,1104,comprising,true
632,freq,1419,white,true
632,freq,2300,Geese,false
632,freq,2809,Is,false
632,freq,3782,Sometimes,false
632,freq,1118,used,true
632,freq,1200,To,false
632,freq,2540,refer,true
632,freq,2535,To,false
632,freq,1321,A,false
632,freq,1470,group,true
632,freq,1725,Of,false
632,freq,2304,species,true
632,freq,936,that,true
632,freq,1520,are,true
632,freq,1057,more,true
632,freq,3156,Commonly,false
632,freq,1479,placed,true
632,freq,8061,Within,false
632,freq,1415,anser,true
632,freq,1538,some,true
632,freq,2139,other,true
632,freq,2870,Birds,false
632,freq,11564,MOstly,false
632,freq,1838,related,true
632,freq,984,to,true
632,freq,1645,The,false
632,freq,4251,Shelducks,false
632,freq,1961,have,true
632,freq,1257,goose,true
632,freq,1217,As,false
632,freq,3270,Part,false
632,freq,2036,Of,false
632,freq,2341,Their,false
632,freq,5643,Names,false
