77,freq,2073,Are,false
77,freq,1652,large,false
77,freq,1835,waterfowl,false
77,freq,1727,of,false
77,freq,872,the,false
77,freq,1333,family,false
77,freq,3126,anatidae,true
77,freq,1390,this,true
77,freq,2504,Group,false
77,freq,1716,comprises,false
77,freq,950,the,false
77,freq,1289,genera,true
77,freq,2327,Anser,false
77,freq,1668,the,false
77,freq,1499,grey,false
77,freq,1341,geese,true
77,freq,1793,And,false
77,freq,2967,Branta,false
77,freq,1383,the,false
77,freq,1451,black,false
77,freq,1075,geese,true
77,freq,966,chen,true
77,freq,1331,A,false
77,freq,919,genus,true
77,freq,3642,Comprising,false
77,freq,1375,white,true
77,freq,2343,Geese,false
77,freq,890,is,true
77,freq,681,sometimes,true
77,freq,2229,Used,false
77,freq,1046,to,false
77,freq,1789,refer,false
77,freq,1198,to,false
77,freq,918,a,false
77,freq,1007,group,true
77,freq,863,of,true
77,freq,3080,Species,false
77,freq,3134,that,false
77,freq,1308,are,true
77,freq,1992,More,false
77,freq,1981,commonly,false
77,freq,776,placed,true
77,freq,1014,within,true
77,freq,973,anser,true
77,freq,1905,Some,false
77,freq,926,other,true
77,freq,919,birds,true
77,freq,1262,mostly,true
77,freq,2881,Related,false
77,freq,625,to,true
77,freq,1724,The,false
77,freq,807,shelducks,true
77,freq,948,have,true
77,freq,818,goose,true
77,freq,1560,As,false
77,freq,1643,part,true
77,freq,1673,Of,false
77,freq,1616,their,false
77,freq,861,names,true
