247,random,1233,Are,false
247,random,2915,Large,false
247,random,7991,Waterfowl,false
247,random,1907,Of,false
247,random,1567,the,true
247,random,3224,Family,false
247,random,1529,anatidae,true
247,random,2289,This,false
247,random,2185,Group,false
247,random,3310,Comprises,false
247,random,1345,The,false
247,random,2213,Genera,false
247,random,3178,Anser,false
247,random,1862,The,false
247,random,2430,Grey,false
247,random,4344,Geese,false
247,random,1687,And,false
247,random,2277,Branta,false
247,random,2042,The,false
247,random,1915,black,true
247,random,1879,Geese,false
247,random,1558,Chen,false
247,random,763,A,false
247,random,2405,genus,false
247,random,12882,Comprising,false
247,random,2574,White,false
247,random,2262,Geese,false
247,random,1178,Is,false
247,random,2296,Sometimes,false
247,random,2209,Used,false
247,random,2238,To,false
247,random,1885,Refer,false
247,random,1225,To,false
247,random,917,A,false
247,random,1537,Of,false
247,random,6929,Group,false
247,random,1603,species,true
247,random,1748,That,false
247,random,1826,Are,false
247,random,1593,More,false
247,random,3039,Commonly,false
247,random,2293,Placed,false
247,random,2309,Within,false
247,random,2063,Anser,false
247,random,1459,Some,false
247,random,2247,Other,false
247,random,2065,Birds,false
247,random,1963,Mostly,false
247,random,1739,related,true
247,random,1519,To,false
247,random,1599,The,false
247,random,3662,Shelducks,false
247,random,2851,Have,false
247,random,3427,Goose,false
247,random,1427,as,true
247,random,1856,Part,false
247,random,1379,Of,false
247,random,2379,Their,false
247,random,1620,Names,false
