77,len,1884,are,false
77,len,975,large,true
77,len,1611,waterfowl,true
77,len,722,of,true
77,len,2657,The,false
77,len,909,family,true
77,len,2979,Anatidae,false
77,len,1348,this,false
77,len,1225,group,true
77,len,779,comprises,true
77,len,2313,The,false
77,len,4516,genera,false
77,len,1603,anser,false
77,len,1684,the,false
77,len,1088,grey,true
77,len,2311,Geese,false
77,len,1457,and,true
77,len,2061,Branta,false
77,len,1466,the,false
77,len,1567,black,false
77,len,2965,geese,false
77,len,1092,chen,true
77,len,1497,A,false
77,len,1174,genus,true
77,len,2851,Comprising,false
77,len,1104,white,false
77,len,2561,geese,false
77,len,797,is,true
77,len,1330,sometimes,true
77,len,2080,Used,false
77,len,534,to,false
77,len,1267,refer,false
77,len,617,to,false
77,len,2666,A,false
77,len,3734,group,false
77,len,1416,of,false
77,len,1617,species,false
77,len,1292,that,true
77,len,1827,Are,false
77,len,1523,more,true
77,len,3206,Commonly,false
77,len,1444,placed,true
77,len,747,within,true
77,len,2980,Anser,false
77,len,1191,some,true
77,len,1080,other,true
77,len,1932,Birds,false
77,len,1221,mostly,true
77,len,1200,related,true
77,len,1632,to,true
77,len,1680,The,false
77,len,890,shelducks,true
77,len,1976,Have,false
77,len,1533,goose,false
77,len,934,as,false
77,len,1549,part,false
77,len,1093,of,true
77,len,1675,Their,false
77,len,3634,names,false
