632,len,1443,are,true
632,len,2957,Large,false
632,len,2549,waterfowl,true
632,len,1794,Of,false
632,len,1288,the,true
632,len,1117,family,true
632,len,1204,anatidae,true
632,len,1573,this,true
632,len,1020,group,true
632,len,948,comprises,true
632,len,1085,the,true
632,len,3801,Genera,false
632,len,2600,Anser,false
632,len,2181,The,false
632,len,2786,Grey,false
632,len,3002,Geese,false
632,len,2263,And,false
632,len,3102,Branta,false
632,len,2164,the,true
632,len,3384,Black,false
632,len,2547,Geese,false
632,len,1824,chen,true
632,len,1520,A,false
632,len,1971,genus,true
632,len,3722,Comprising,false
632,len,2527,White,false
632,len,7799,Geese,false
632,len,4977,Is,false
632,len,1331,sometimes,true
632,len,2239,Used,false
632,len,1196,To,false
632,len,1746,refer,true
632,len,1678,to,true
632,len,2180,a,false
632,len,7507,group,false
632,len,2935,Of,false
632,len,1265,species,true
632,len,919,that,true
632,len,1310,are,true
632,len,1001,more,true
632,len,926,commonly,true
632,len,3257,Placed,false
632,len,2677,Within,false
632,len,1359,anser,true
632,len,2337,Some,false
632,len,1302,other,true
632,len,10704,Birds,false
632,len,2572,Mostly,false
632,len,1882,related,true
632,len,1382,To,false
632,len,1416,the,true
632,len,4212,Shelducks,false
632,len,1675,have,true
632,len,2227,Goose,false
632,len,1885,As,false
632,len,1850,Part,false
632,len,1604,Of,false
632,len,1841,their,true
632,len,2013,Names,false
