123,len,1368,are,true
123,len,4068,Large,false
123,len,1249,waterfowl,true
123,len,2679,Of,false
123,len,2814,the,true
123,len,4787,Family,false
123,len,1198,anatidae,true
123,len,4478,This,false
123,len,3296,Group,false
123,len,1608,comprises,true
123,len,1776,The,false
123,len,2494,Genera,false
123,len,2978,anser,true
123,len,3718,The,false
123,len,1877,Grey,false
123,len,2208,Geese,false
123,len,1764,and,true
123,len,1310,branta,true
123,len,2785,The,false
123,len,2641,Black,false
123,len,1388,geese,true
123,len,9176,Chen,false
123,len,1325,A,false
123,len,4078,genus,false
123,len,3523,comprising,true
123,len,2275,White,false
123,len,2464,Geese,false
123,len,1545,Is,false
123,len,1569,sometimes,true
123,len,1802,Used,false
123,len,1512,To,false
123,len,2319,refer,true
123,len,1338,To,false
123,len,1274,A,false
123,len,1441,group,true
123,len,1639,Of,false
123,len,1682,species,true
123,len,3705,That,false
123,len,1680,Are,false
123,len,3046,more,true
123,len,1544,commonly,true
123,len,2331,Placed,false
123,len,1543,within,true
123,len,2407,Anser,false
123,len,1973,Some,false
123,len,1419,other,true
123,len,2797,Birds,false
123,len,2232,Mostly,false
123,len,1402,related,true
123,len,1549,To,false
123,len,1358,the,true
123,len,562,shelducks,true
123,len,5279,Have,false
123,len,1831,goose,true
123,len,1583,as,true
123,len,1433,part,true
123,len,1721,Of,false
123,len,1777,their,true
123,len,2003,Names,false
