123,none,2070,Are,false
123,none,3254,Large,false
123,none,5820,Waterfowl,false
123,none,2316,Of,false
123,none,1755,The,false
123,none,2319,Family,false
123,none,4621,Anatidae,false
123,none,1571,This,false
123,none,2733,Group,false
123,none,2380,Comprises,false
123,none,1627,The,false
123,none,1931,Genera,false
123,none,1816,Anser,false
123,none,1212,The,false
123,none,4336,Grey,false
123,none,1867,Geese,false
123,none,1257,And,false
123,none,1839,Branta,false
123,none,1604,The,false
123,none,4146,Black,false
123,none,2137,Geese,false
123,none,1954,Chen,false
123,none,1067,A,false
123,none,4739,genus,false
123,none,2770,Comprising,false
123,none,1728,White,false
123,none,5267,Geese,false
123,none,1428,Is,false
123,none,5305,Sometimes,false
123,none,1616,Used,false
123,none,1002,To,false
123,none,1956,Refer,false
123,none,1371,To,false
123,none,897,A,false
123,none,1847,group,false
123,none,4438,Of,false
123,none,10015,SPecies,false
123,none,1409,That,false
123,none,1371,Are,false
123,none,3327,More,false
123,none,5730,Commonly,false
123,none,1896,placed,false
123,none,1798,Within,false
123,none,1559,Anser,false
123,none,1263,Some,false
123,none,3354,Other,false
123,none,2208,Birds,false
123,none,5147,Mostly,false
123,none,6723,Related,false
123,none,1222,To,false
123,none,2477,The,false
123,none,3155,Shelducks,false
123,none,1656,Have,false
123,none,4721,Goose,false
123,none,1152,As,false
123,none,4446,Part,false
123,none,2023,Of,false
123,none,1301,Their,false
123,none,1434,Names,false
