1386,none,1730,Are,false
1386,none,2833,Large,false
1386,none,5300,Waterfowl,false
1386,none,1560,Of,false
1386,none,908,The,false
1386,none,1525,Family,false
1386,none,5190,Anatidae,false
1386,none,5225,This,false
1386,none,2004,Group,false
1386,none,2490,Comprises,false
1386,none,1497,The,false
1386,none,5436,Genera,false
1386,none,5487,Anser,false
1386,none,1202,The,false
1386,none,1260,Grey,false
1386,none,2263,Geese,false
1386,none,1259,And,false
1386,none,2346,Branta,false
1386,none,1390,The,false
1386,none,1490,Black,false
1386,none,2400,Geese,false
1386,none,1658,Chen,false
1386,none,933,A,false
1386,none,8045,Genus,false
1386,none,4860,Comprising,false
1386,none,2038,White,false
1386,none,2146,Geese,false
1386,none,965,Is,false
1386,none,2405,Sometimes,false
1386,none,1465,Used,false
1386,none,1020,To,false
1386,none,2888,Refer,false
1386,none,905,To,false
1386,none,730,A,false
1386,none,10019,Group,false
1386,none,992,Of,false
1386,none,2325,Species,false
1386,none,2385,That,false
1386,none,1220,Are,false
1386,none,3344,More,false
1386,none,2987,Commonly,false
1386,none,1952,Placed,false
1386,none,3282,Within,false
1386,none,1989,Anser,false
1386,none,3487,Some,false
1386,none,2943,Other,false
1386,none,3118,Birds,false
1386,none,2727,Mostly,false
1386,none,4367,Related,false
1386,none,1079,To,false
1386,none,5223,The,false
1386,none,5186,Shelducks,false
1386,none,1722,Have,false
1386,none,2094,Goose,false
1386,none,1013,As,false
1386,none,2304,Part,false
1386,none,1001,Of,false
1386,none,9361,Their,false
1386,none,2688,Names,false
