134,none,3458,Are,false
134,none,1900,Large,false
134,none,7313,Waterfowl,false
134,none,1864,Of,false
134,none,1038,The,false
134,none,1597,Family,false
134,none,1150,This,false
134,none,4854,Anatidae,false
134,none,1616,Group,false
134,none,2514,Comprises,false
134,none,883,The,false
134,none,2559,Genera,false
134,none,2371,Anser,false
134,none,1109,The,false
134,none,1498,Grey,false
134,none,2383,Geese,false
134,none,934,And,false
134,none,2164,Branta,false
134,none,1357,The,false
134,none,1519,Black,false
134,none,1546,Geese,false
134,none,779,Is,false
134,none,750,A,false
134,none,1960,Sometimes,false
134,none,2226,Geese,false
134,none,1735,White,false
134,none,4660,Chen,false
134,none,3009,Comprising,false
134,none,1840,genus,false
134,none,1781,Used,false
134,none,910,To,false
134,none,1887,Refer,false
134,none,880,To,false
134,none,847,A,false
134,none,1345,group,false
134,none,952,Of,false
134,none,6672,Species,false
134,none,1665,That,false
134,none,1027,Are,false
134,none,1326,More,false
134,none,3017,Commonly,false
134,none,1971,Placed,false
134,none,1946,Within,false
134,none,1884,Anser,false
134,none,1526,Some,false
134,none,1942,Other,false
134,none,2017,Birds,false
134,none,1880,Mostly,false
134,none,2397,Related,false
134,none,903,To,false
134,none,1130,The,false
134,none,3424,Shelducks,false
134,none,1337,Have,false
134,none,1524,Goose,false
134,none,835,As,false
134,none,1280,Part,false
134,none,863,Of,false
134,none,1624,Their,false
134,none,1468,Names,false
