166,none,1898,Are,false
166,none,3247,Large,false
166,none,5579,Waterfowl,false
166,none,1433,Of,false
166,none,4351,The,false
166,none,4431,Family,false
166,none,9305,Anatidae,false
166,none,2101,This,false
166,none,2259,Group,false
166,none,3857,Comprises,false
166,none,1037,The,false
166,none,4032,Genera,false
166,none,3679,Anser,false
166,none,1184,The,false
166,none,1949,Grey,false
166,none,3918,Geese,false
166,none,1645,And,false
166,none,2693,Branta,false
166,none,1109,The,false
166,none,2037,Black,false
166,none,2013,Geese,false
166,none,1718,Chen,false
166,none,873,A,false
166,none,2850,genus,false
166,none,3459,Comprising,false
166,none,2834,White,false
166,none,1900,Geese,false
166,none,1071,Is,false
166,none,6508,Sometimes,false
166,none,1872,Used,false
166,none,1024,To,false
166,none,1772,Refer,false
166,none,1220,To,false
166,none,779,A,false
166,none,1535,group,false
166,none,1508,Of,false
166,none,2261,Species,false
166,none,4500,That,false
166,none,1340,Are,false
166,none,2617,More,false
166,none,2928,Commonly,false
166,none,2127,Placed,false
166,none,2116,Within,false
166,none,2348,Anser,false
166,none,1600,Some,false
166,none,3898,Other,false
166,none,3617,Birds,false
166,none,1755,Mostly,false
166,none,2498,Related,false
166,none,1203,To,false
166,none,2989,The,false
166,none,12757,Shelducks,false
166,none,1856,Have,false
166,none,2393,Goose,false
166,none,730,As,false
166,none,1379,Part,false
166,none,1048,Of,false
166,none,1613,Their,false
166,none,1622,Names,false
