9,none,4882,Are,false
9,none,2977,Large,false
9,none,9113,Waterfowl,false
9,none,1529,Of,false
9,none,1818,The,false
9,none,2211,Family,false
9,none,7647,Anatidae,false
9,none,1679,This,false
9,none,4747,Group,false
9,none,2509,Comprises,false
9,none,1941,The,false
9,none,4925,Genera,false
9,none,4293,Anser,false
9,none,2809,The,false
9,none,5199,Grey,false
9,none,1841,Geese,false
9,none,1414,And,false
9,none,9229,Branta,false
9,none,1541,The,false
9,none,1713,Black,false
9,none,1926,Geese,false
9,none,3706,Chen,false
9,none,573,A,false
9,none,4981,Genus,false
9,none,2711,Comprising,false
9,none,4809,White,false
9,none,1675,Geese,false
9,none,1063,Is,false
9,none,10648,Sometimes,false
9,none,3556,Used,false
9,none,1222,To,false
9,none,1198,Refer,false
9,none,993,To,false
9,none,515,A,false
9,none,1636,group,false
9,none,992,Of,false
9,none,11540,Species,false
9,none,2894,That,false
9,none,1394,Are,false
9,none,1585,More,false
9,none,4020,Commonly,false
9,none,1865,Placed,false
9,none,2155,Within,false
9,none,2593,Anser,false
9,none,1183,Some,false
9,none,4870,Other,false
9,none,1715,Birds,false
9,none,1547,Mostly,false
9,none,7845,Related,false
9,none,1397,To,false
9,none,2247,The,false
9,none,3505,Shelducks,false
9,none,1657,Have,false
9,none,3934,Goose,false
9,none,660,As,false
9,none,2326,Part,false
9,none,1048,Of,false
9,none,4522,Their,false
9,none,1283,Names,false
