6,freq,2359,Are,false
6,freq,2723,Large,false
6,freq,1280,waterfowl,true
6,freq,1196,of,true
6,freq,1760,The,false
6,freq,2375,Family,false
6,freq,1861,anatidae,true
6,freq,1867,This,false
6,freq,1484,group,true
6,freq,3750,Comprises,false
6,freq,1888,The,false
6,freq,3352,Genera,false
6,freq,2882,anser,true
6,freq,3463,The,false
6,freq,2188,Grey,false
6,freq,3127,Geese,false
6,freq,1634,And,false
6,freq,2365,Branta,false
6,freq,2750,The,false
6,freq,1661,black,true
6,freq,1777,geese,true
6,freq,1870,chen,true
6,freq,1702,A,false
6,freq,1466,genus,true
6,freq,1326,comprising,true
6,freq,1384,white,true
6,freq,1298,geese,true
6,freq,3534,Is,false
6,freq,2960,Sometimes,false
6,freq,2069,Used,false
6,freq,1887,To,false
6,freq,2372,Refer,false
6,freq,1755,To,false
6,freq,1449,A,false
6,freq,4916,Group,false
6,freq,1463,Of,false
6,freq,2938,Species,false
6,freq,1610,that,true
6,freq,1111,are,true
6,freq,2240,more,true
6,freq,1254,commonly,true
6,freq,1437,placed,true
6,freq,1224,within,true
6,freq,1157,anser,true
6,freq,2920,Some,false
6,freq,2141,Other,false
6,freq,1405,birds,true
6,freq,1248,mostly,true
6,freq,1169,related,true
6,freq,1116,to,true
6,freq,1621,The,false
6,freq,1155,shelducks,true
6,freq,2356,have,true
6,freq,1839,goose,true
6,freq,1227,as,true
6,freq,1241,part,true
6,freq,1097,of,true
6,freq,2082,Their,false
6,freq,1170,names,true
