247,none,14445,Are,false
247,none,15858,Large,false
247,none,3624,Waterfowl,false
247,none,1754,Of,false
247,none,1671,The,false
247,none,3256,Family,false
247,none,5351,Anatidae,false
247,none,1612,This,false
247,none,1801,Group,false
247,none,2573,Comprises,false
247,none,928,The,false
247,none,5052,Genera,false
247,none,2450,Anser,false
247,none,1192,The,false
247,none,3438,Grey,false
247,none,2469,Geese,false
247,none,1108,And,false
247,none,1980,Branta,false
247,none,1167,The,false
247,none,1650,Black,false
247,none,1721,Geese,false
247,none,1305,Chen,false
247,none,721,A,false
247,none,1859,genus,false
247,none,3740,Comprising,false
247,none,2145,White,false
247,none,2230,Geese,false
247,none,1116,Is,false
247,none,7724,Sometimes,false
247,none,1977,Used,false
247,none,931,To,false
247,none,1267,Refer,false
247,none,910,To,false
247,none,444,A,false
247,none,1615,group,false
247,none,1346,Of,false
247,none,2948,Species,false
247,none,1455,That,false
247,none,860,Are,false
247,none,1268,More,false
247,none,2251,Commonly,false
247,none,1834,Placed,false
247,none,1948,Within,false
247,none,2613,Anser,false
247,none,1612,Some,false
247,none,1176,Other,false
247,none,1913,Birds,false
247,none,1525,Mostly,false
247,none,1759,Related,false
247,none,737,To,false
247,none,817,The,false
247,none,2507,Shelducks,false
247,none,1412,Have,false
247,none,1891,Goose,false
247,none,885,As,false
247,none,1302,Part,false
247,none,857,Of,false
247,none,2471,Their,false
247,none,1334,Names,false
